user_id,persona,trend_affinity,age_group,gender_identity,income_bracket,dietary_restriction
U03193,fitness,protein,18-24,Woman,Medium,Pescatarian
U03194,premium,low-sugar,25-34,Man,Medium,None
U03195,premium,low-sugar,18-24,Man,Low,Vegan
U03196,fitness,low-sugar,35-44,Man,Low,Vegan
U03197,fitness,clean-label,18-24,Woman,Medium,Pescatarian
U03198,budget,plant-based,35-44,Man,Medium,None
U03199,casual,protein,35-44,Woman,Medium,None
U03200,budget,plant-based,25-34,Man,Low,None
U03201,casual,plant-based,25-34,Woman,Medium,Halal
U03202,budget,plant-based,25-34,Man,High,None
U03203,fitness,low-sugar,18-24,Woman,Medium,Vegan
U03204,casual,protein,25-34,Woman,Medium,None
U03205,fitness,low-sugar,35-44,Woman,High,None
U03206,premium,low-sugar,55+,Man,Low,Pescatarian
U03207,casual,clean-label,25-34,Woman,High,None
U03208,fitness,gut-health,55+,Woman,Medium,None
U03209,fitness,plant-based,18-24,Man,High,None
U03210,premium,protein,35-44,Woman,High,None
U03211,budget,plant-based,25-34,Woman,Medium,None
U03212,casual,plant-based,25-34,Man,Medium,None
U03213,fitness,plant-based,35-44,Woman,Low,Vegetarian
U03214,premium,protein,45-54,Man,Low,None
U03215,fitness,clean-label,55+,Woman,Medium,Vegan
U03216,casual,plant-based,55+,Man,Low,None
U03217,casual,plant-based,25-34,Man,Medium,None
U03218,fitness,clean-label,35-44,Man,Medium,None
U03219,fitness,plant-based,35-44,Woman,Medium,Jain
U03220,budget,protein,25-34,Woman,High,Vegan
U03221,casual,gut-health,25-34,Woman,Low,None
U03222,casual,clean-label,25-34,Man,Medium,Halal
U03223,fitness,plant-based,25-34,Man,Low,None
U03224,casual,protein,25-34,Woman,Medium,Vegetarian
U03225,fitness,low-sugar,55+,Woman,Medium,None
U03226,casual,protein,18-24,Man,High,None
U03227,budget,low-sugar,25-34,Woman,Medium,None
U03228,casual,gut-health,18-24,Woman,Medium,Pescatarian
U03229,fitness,low-sugar,25-34,Man,Medium,None
U03230,casual,clean-label,18-24,Man,Medium,Vegetarian
U03231,casual,protein,55+,Man,High,None
U03232,budget,gut-health,18-24,Man,Low,Kosher
U03233,premium,clean-label,18-24,Woman,Medium,None
U03234,premium,plant-based,18-24,Man,Medium,Vegetarian
U03235,budget,protein,25-34,Non-binary,High,None
U03236,,gut-health,18-24,Man,Medium,None
U03237,casual,plant-based,18-24,Woman,Medium,Pescatarian
U03238,budget,clean-label,35-44,Woman,High,None
U03239,premium,plant-based,18-24,Man,Low,None
U03240,casual,protein,35-44,Non-binary,Medium,None
U03241,fitness,plant-based,45-54,Woman,Medium,None
U03242,budget,clean-label,18-24,Non-binary,Medium,Vegetarian
U03243,fitness,clean-label,25-34,Woman,High,None
U03244,premium,protein,18-24,Prefer not to say,Low,None
U03245,budget,clean-label,25-34,Woman,High,Vegan
U03246,casual,low-sugar,18-24,Woman,Low,Vegetarian
U03247,premium,low-sugar,25-34,Woman,Medium,None
U03248,budget,plant-based,35-44,Man,Low,Halal
U03249,casual,plant-based,35-44,Woman,High,None
U03250,budget,plant-based,25-34,Woman,High,Vegetarian
U03251,budget,gut-health,55+,Man,High,Halal
U03252,casual,clean-label,18-24,Man,Low,None
U03253,fitness,clean-label,45-54,Man,Medium,Kosher
U03254,fitness,plant-based,25-34,Man,Medium,None
U03255,casual,gut-health,55+,Non-binary,Low,Vegan
U03256,fitness,plant-based,18-24,Woman,Low,Vegan
U03257,casual,plant-based,18-24,Man,Medium,Vegan
U03258,fitness,clean-label,35-44,Woman,Low,Jain
U03259,premium,gut-health,25-34,Woman,High,Vegetarian
U03260,budget,gut-health,18-24,Man,Low,None
U03261,fitness,clean-label,25-34,Woman,Low,None
U03262,fitness,clean-label,35-44,Woman,Low,None
U03263,budget,plant-based,18-24,Woman,High,Halal
U03264,premium,gut-health,25-34,Prefer not to say,Medium,None
U03265,fitness,protein,25-34,Woman,Medium,None
U03266,budget,gut-health,18-24,Woman,Low,Halal
U03267,casual,gut-health,55+,Woman,Medium,None
U03268,premium,plant-based,25-34,Prefer not to say,High,None
U03269,budget,clean-label,25-34,Non-binary,Medium,None
U03270,premium,gut-health,25-34,Woman,Low,None
U03271,budget,gut-health,45-54,Woman,Medium,Halal
U03272,fitness,clean-label,45-54,Man,Medium,None
U03273,budget,protein,18-24,Man,Low,None
U03274,casual,clean-label,25-34,Man,Medium,None
U03275,premium,gut-health,35-44,Non-binary,Medium,Jain
U03276,budget,clean-label,35-44,Man,Medium,None
U03277,casual,low-sugar,35-44,Non-binary,Low,None
U03278,fitness,low-sugar,35-44,Man,Medium,None
U03279,casual,gut-health,45-54,Woman,Low,None
U03280,premium,clean-label,18-24,Woman,High,None
U03281,fitness,gut-health,18-24,Woman,Low,None
U03282,budget,low-sugar,35-44,Woman,High,Kosher
U03283,budget,low-sugar,18-24,Man,Medium,None
U03284,fitness,protein,55+,Woman,Low,Halal
U03285,premium,gut-health,25-34,Non-binary,Medium,Vegan
U03286,casual,plant-based,35-44,Woman,Medium,Jain
U03287,casual,protein,35-44,Man,Low,None
U03288,casual,plant-based,18-24,Woman,Medium,Halal
U03289,budget,gut-health,18-24,Non-binary,High,None
U03290,fitness,gut-health,35-44,Man,Low,Kosher
U03291,fitness,plant-based,25-34,Man,Medium,None
U03292,budget,clean-label,35-44,Woman,Medium,None
U03293,premium,gut-health,25-34,Man,Medium,Jain
U03294,casual,plant-based,25-34,Woman,High,None
U03295,budget,clean-label,25-34,Woman,High,Halal
U03296,premium,protein,25-34,Man,High,None
U03297,premium,low-sugar,35-44,Man,Medium,Vegetarian
U03298,,plant-based,25-34,Man,Low,Pescatarian
U03299,budget,gut-health,25-34,Man,Medium,None
U03300,premium,gut-health,18-24,Man,High,Vegetarian
U03301,casual,protein,25-34,Woman,Medium,Halal
U03302,budget,plant-based,45-54,Man,Low,None
U03303,fitness,gut-health,18-24,Woman,Medium,None
U03304,fitness,protein,25-34,Woman,Medium,Pescatarian
U03305,premium,plant-based,25-34,Man,Low,Kosher
U03306,fitness,plant-based,25-34,Man,Low,None
U03307,premium,plant-based,45-54,Man,Medium,None
U03308,casual,protein,35-44,Woman,Medium,None
U03309,fitness,plant-based,25-34,Woman,High,Vegan
U03310,budget,gut-health,25-34,Prefer not to say,Low,None
U03311,premium,plant-based,45-54,Man,Low,None
U03312,premium,protein,35-44,Woman,Low,None
U03313,premium,low-sugar,35-44,Non-binary,Low,None
U03314,casual,plant-based,25-34,Woman,Medium,Pescatarian
U03315,budget,low-sugar,25-34,Woman,High,Vegan
U03316,,low-sugar,25-34,Woman,Medium,None
U03317,casual,clean-label,25-34,Man,Low,Halal
U03318,premium,clean-label,25-34,Man,Medium,Vegan
U03319,casual,protein,25-34,Man,Medium,Vegan
U03320,fitness,protein,18-24,Woman,High,Kosher
U03321,premium,protein,35-44,Woman,Medium,Halal
U03322,casual,gut-health,25-34,Woman,High,None
U03323,budget,low-sugar,25-34,Prefer not to say,Low,None
U03324,budget,gut-health,35-44,Woman,Low,None
U03325,premium,clean-label,18-24,Woman,Medium,None
U03326,casual,plant-based,25-34,Woman,High,None
U03327,premium,plant-based,25-34,Man,Low,Vegetarian
U03328,casual,plant-based,45-54,Non-binary,Medium,Vegan
U03329,premium,clean-label,25-34,Man,Medium,None
U03330,premium,gut-health,25-34,Woman,Low,None
U03331,premium,protein,25-34,Woman,Low,None
U03332,budget,plant-based,25-34,Non-binary,High,None
U03333,premium,protein,55+,Man,High,Vegan
U03334,premium,clean-label,25-34,Man,Medium,None
U03335,premium,low-sugar,25-34,Woman,Medium,None
U03336,budget,protein,18-24,Man,High,None
U03337,fitness,gut-health,18-24,Woman,Low,None
U03338,fitness,plant-based,35-44,Woman,Medium,Vegetarian
U03339,premium,plant-based,18-24,Woman,Medium,Vegan
U03340,budget,low-sugar,25-34,Woman,Medium,None
U03341,fitness,plant-based,25-34,Man,High,None
U03342,budget,gut-health,35-44,Man,Medium,None
U03343,premium,low-sugar,45-54,Man,High,Halal
U03344,casual,low-sugar,25-34,Man,Medium,None
U03345,casual,protein,18-24,Man,Medium,None
U03346,fitness,low-sugar,18-24,Man,Low,None
U03347,fitness,low-sugar,35-44,Man,Low,Kosher
U03348,casual,plant-based,18-24,Woman,Low,None
U03349,premium,low-sugar,55+,Man,High,Vegetarian
U03350,casual,plant-based,18-24,Woman,Low,None
U03351,casual,plant-based,35-44,Woman,Medium,Pescatarian
U03352,casual,low-sugar,55+,Woman,High,None
U03353,budget,protein,35-44,Man,High,None
U03354,casual,clean-label,25-34,Woman,High,None
U03355,budget,protein,25-34,Man,Low,None
U03356,premium,clean-label,18-24,Man,Medium,Halal
U03357,premium,clean-label,18-24,Woman,Low,Vegan
U03358,fitness,plant-based,45-54,Man,Low,None
U03359,fitness,clean-label,25-34,Prefer not to say,Medium,None
U03360,casual,protein,25-34,Woman,Low,None
U03361,fitness,protein,55+,Non-binary,High,Halal
U03362,premium,clean-label,55+,Man,High,None
U03363,fitness,low-sugar,18-24,Woman,Medium,None
U03364,budget,protein,25-34,Man,Medium,None
U03365,budget,low-sugar,25-34,Woman,Medium,None
U03366,fitness,plant-based,18-24,Man,Low,Halal
U03367,casual,plant-based,18-24,Woman,Medium,Vegan
U03368,premium,plant-based,25-34,Woman,Medium,None
U03369,premium,protein,25-34,Woman,Low,Kosher
U03370,fitness,gut-health,25-34,Man,High,None
U03371,premium,gut-health,18-24,Non-binary,Medium,None
U03372,budget,low-sugar,18-24,Man,Medium,None
U03373,budget,gut-health,35-44,Woman,Medium,Vegan
U03374,premium,protein,45-54,Woman,Low,None
U03375,premium,protein,25-34,Man,Medium,Pescatarian
U03376,casual,low-sugar,25-34,Woman,Medium,Vegan
U03377,premium,low-sugar,35-44,Man,High,None
U03378,casual,low-sugar,25-34,Man,High,None
U03379,budget,protein,25-34,Woman,Medium,None
U03380,budget,gut-health,35-44,Man,Medium,None
U03381,,clean-label,25-34,Woman,High,Pescatarian
U03382,premium,clean-label,18-24,Woman,Low,Kosher
U03383,casual,protein,45-54,Woman,High,Halal
U03384,fitness,low-sugar,25-34,Woman,Medium,Pescatarian
U03385,premium,protein,25-34,Woman,Low,Vegan
U03386,fitness,protein,35-44,Non-binary,Medium,Vegan
U03387,fitness,gut-health,25-34,Woman,High,None
U03388,premium,plant-based,18-24,Man,Low,Jain
U03389,casual,clean-label,35-44,Man,Medium,None
U03390,fitness,clean-label,18-24,Man,Medium,None
U03391,premium,gut-health,35-44,Man,Low,None
U03392,premium,clean-label,45-54,Man,Medium,Vegetarian
U03393,casual,clean-label,35-44,Woman,High,None
U03394,fitness,plant-based,45-54,Man,Medium,None
U03395,premium,gut-health,35-44,Woman,Medium,None
U03396,fitness,clean-label,25-34,Woman,High,Halal
U03397,fitness,plant-based,25-34,Man,Medium,Halal
U03398,casual,plant-based,18-24,Man,Medium,None
U03399,,gut-health,25-34,Man,High,Kosher
U03400,premium,protein,18-24,Woman,High,Vegetarian
U03401,premium,clean-label,45-54,Woman,Medium,Vegan
U03402,fitness,gut-health,18-24,Woman,High,None
U03403,casual,clean-label,45-54,Man,Medium,None
U03404,fitness,gut-health,25-34,Man,High,None
U03405,budget,protein,35-44,Man,Medium,None
U03406,premium,gut-health,18-24,Man,Medium,None
U03407,budget,clean-label,45-54,Man,Medium,None
U03408,casual,gut-health,25-34,Woman,Medium,Pescatarian
U03409,fitness,low-sugar,35-44,Woman,High,None
U03410,fitness,low-sugar,18-24,Man,Medium,None
U03411,fitness,protein,45-54,Man,Medium,None
U03412,premium,gut-health,55+,Woman,High,None
U03413,budget,gut-health,55+,Man,High,None
U03414,premium,plant-based,35-44,Man,High,None
U03415,premium,gut-health,18-24,Man,Medium,None
U03416,budget,protein,25-34,Man,Medium,Jain
U03417,budget,protein,35-44,Woman,Medium,Pescatarian
U03418,premium,protein,35-44,Woman,Low,None
U03419,premium,plant-based,55+,Man,High,Halal
U03420,fitness,protein,25-34,Woman,Medium,None
U03421,premium,gut-health,45-54,Non-binary,Medium,None
U03422,casual,gut-health,45-54,Woman,Low,None
U03423,casual,clean-label,45-54,Man,Medium,None
U03424,premium,low-sugar,35-44,Man,High,None
U03425,casual,plant-based,55+,Man,Low,None
U03426,casual,clean-label,35-44,Woman,Medium,Kosher
U03427,casual,protein,35-44,Man,Medium,None
U03428,casual,protein,45-54,Man,Medium,Vegetarian
U03429,fitness,clean-label,18-24,Woman,Low,None
U03430,budget,gut-health,25-34,Man,Medium,Pescatarian
U03431,casual,protein,35-44,Man,High,None
U03432,casual,plant-based,25-34,Woman,Medium,Jain
U03433,fitness,low-sugar,55+,Woman,Medium,Vegetarian
U03434,,clean-label,18-24,Man,Low,Vegan
U03435,premium,protein,35-44,Prefer not to say,Low,None
U03436,budget,low-sugar,18-24,Woman,Medium,None
U03437,budget,protein,25-34,Non-binary,Medium,None
U03438,premium,plant-based,35-44,Non-binary,High,Jain
U03439,premium,plant-based,55+,Non-binary,Low,Kosher
U03440,casual,low-sugar,25-34,Prefer not to say,Medium,None
U03441,budget,low-sugar,18-24,Non-binary,Low,Vegetarian
U03442,budget,plant-based,45-54,Man,High,Kosher
U03443,premium,protein,25-34,Woman,Medium,None
U03444,budget,clean-label,18-24,Non-binary,High,Vegetarian
U03445,budget,clean-label,18-24,Man,High,None
U03446,premium,protein,25-34,Non-binary,Medium,None
U03447,budget,plant-based,18-24,Man,Medium,None
U03448,fitness,plant-based,25-34,Woman,Medium,None
U03449,casual,protein,18-24,Man,Medium,None
U03450,budget,protein,35-44,Man,High,None
U03451,premium,low-sugar,45-54,Man,Medium,None
U03452,budget,gut-health,18-24,Prefer not to say,Medium,None
U03453,fitness,clean-label,25-34,Prefer not to say,Medium,Vegetarian
U03454,fitness,protein,25-34,Woman,Medium,None
U03455,premium,plant-based,18-24,Man,Low,None
U03456,fitness,plant-based,18-24,Man,Low,None
U03457,casual,low-sugar,18-24,Woman,Medium,None
U03458,casual,plant-based,45-54,Man,Low,Vegetarian
U03459,budget,plant-based,35-44,Woman,Medium,None
U03460,premium,gut-health,35-44,Woman,Low,None
U03461,budget,gut-health,45-54,Woman,Medium,None
U03462,fitness,clean-label,25-34,Woman,Medium,None
U03463,fitness,plant-based,25-34,Man,Low,None
U03464,budget,plant-based,18-24,Non-binary,Medium,Kosher
U03465,fitness,low-sugar,25-34,Woman,Medium,None
U03466,casual,protein,35-44,Man,Medium,None
U03467,casual,protein,25-34,Man,Medium,None
U03468,casual,clean-label,18-24,Woman,Low,None
U03469,budget,low-sugar,25-34,Woman,Medium,None
U03470,fitness,low-sugar,45-54,Man,Low,None
U03471,premium,plant-based,35-44,Man,High,Halal
U03472,casual,protein,25-34,Man,Low,None
U03473,casual,gut-health,55+,Woman,Medium,None
U03474,premium,protein,35-44,Woman,Medium,Kosher
U03475,budget,gut-health,18-24,Man,Medium,None
U03476,budget,gut-health,18-24,Woman,Medium,Jain
U03477,budget,low-sugar,45-54,Woman,Medium,Vegan
U03478,casual,low-sugar,25-34,Woman,Medium,None
U03479,casual,plant-based,25-34,Woman,Medium,None
U03480,,clean-label,25-34,Woman,Medium,None
U03481,casual,low-sugar,55+,Man,Low,Pescatarian
U03482,budget,protein,55+,Woman,Medium,None
U03483,fitness,low-sugar,35-44,Man,Medium,None
U03484,budget,plant-based,18-24,Non-binary,Medium,Kosher
U03485,premium,plant-based,35-44,Non-binary,Medium,None
U03486,fitness,clean-label,55+,Woman,High,None
U03487,premium,plant-based,35-44,Woman,Low,None
U03488,fitness,protein,35-44,Man,Medium,Jain
U03489,fitness,clean-label,25-34,Man,High,None
U03490,casual,gut-health,25-34,Woman,Medium,None
U03491,fitness,plant-based,45-54,Woman,Medium,None
U03492,budget,low-sugar,18-24,Man,Medium,None
U03493,casual,plant-based,55+,Man,Medium,None
U03494,budget,low-sugar,25-34,Woman,Low,None
U03495,fitness,plant-based,35-44,Man,Medium,Halal
U03496,fitness,clean-label,25-34,Woman,Low,None
U03497,budget,low-sugar,35-44,Man,Medium,Pescatarian
U03498,premium,clean-label,35-44,Man,Low,Halal
U03499,fitness,plant-based,25-34,Man,Low,Vegetarian
U03500,,plant-based,18-24,Woman,Medium,Halal
U03501,budget,plant-based,45-54,Woman,Low,None
U03502,premium,low-sugar,35-44,Woman,High,Halal
U03503,budget,low-sugar,35-44,Woman,High,Vegetarian
U03504,premium,clean-label,25-34,Prefer not to say,Medium,None
U03505,premium,low-sugar,18-24,Man,Low,Vegetarian
U03506,budget,plant-based,45-54,Man,Medium,None
U03507,casual,gut-health,35-44,Man,Medium,Kosher
U03508,budget,clean-label,25-34,Woman,Medium,None
U03509,budget,protein,25-34,Man,Medium,None
U03510,fitness,gut-health,25-34,Woman,Medium,None
U03511,premium,protein,35-44,Non-binary,Low,None
U03512,casual,clean-label,25-34,Man,High,None
U03513,fitness,low-sugar,35-44,Prefer not to say,Medium,None
U03514,fitness,low-sugar,18-24,Woman,High,None
U03515,casual,clean-label,35-44,Man,Medium,None
U03516,budget,plant-based,45-54,Man,Medium,None
U03517,,gut-health,18-24,Man,Low,None
U03518,fitness,low-sugar,35-44,Woman,Medium,Vegetarian
U03519,budget,protein,25-34,Woman,High,Vegan
U03520,premium,clean-label,25-34,Man,Low,None
U03521,budget,clean-label,35-44,Man,Medium,Halal
U03522,casual,low-sugar,25-34,Woman,Low,None
U03523,premium,low-sugar,35-44,Man,Medium,None
U03524,casual,gut-health,25-34,Woman,Low,None
U03525,premium,gut-health,45-54,Man,Low,Vegan
U03526,premium,protein,25-34,Woman,Medium,None
U03527,premium,clean-label,35-44,Woman,Medium,None
U03528,budget,protein,25-34,Woman,Medium,None
U03529,budget,clean-label,18-24,Woman,Low,Vegan
U03530,fitness,plant-based,18-24,Man,High,None
U03531,casual,plant-based,25-34,Prefer not to say,High,Halal
U03532,budget,protein,25-34,Prefer not to say,Medium,None
U03533,premium,clean-label,25-34,Man,Low,None
U03534,premium,low-sugar,55+,Woman,Medium,None
U03535,fitness,protein,25-34,Man,Low,None
U03536,premium,plant-based,25-34,Woman,High,None
U03537,budget,plant-based,18-24,Man,Medium,None
U03538,premium,clean-label,25-34,Man,Low,Kosher
U03539,fitness,plant-based,45-54,Woman,High,Jain
U03540,,low-sugar,35-44,Man,Low,Vegan
U03541,casual,clean-label,18-24,Woman,High,None
U03542,premium,gut-health,25-34,Woman,Medium,None
U03543,fitness,low-sugar,18-24,Man,High,None
U03544,budget,low-sugar,18-24,Man,Medium,None
U03545,casual,low-sugar,18-24,Woman,High,None
U03546,premium,protein,18-24,Woman,Medium,None
U03547,fitness,protein,18-24,Woman,Low,Vegetarian
U03548,budget,gut-health,45-54,Woman,High,Vegetarian
U03549,budget,plant-based,55+,Woman,Medium,Halal
U03550,budget,low-sugar,18-24,Woman,Medium,Vegetarian
U03551,,plant-based,25-34,Woman,High,None
U03552,,protein,25-34,Man,High,Vegetarian
U03553,casual,clean-label,45-54,Woman,Low,None
U03554,casual,protein,35-44,Woman,Medium,Pescatarian
U03555,fitness,clean-label,45-54,Man,High,None
U03556,casual,plant-based,18-24,Woman,Low,Jain
U03557,casual,clean-label,25-34,Man,Medium,Pescatarian
U03558,fitness,protein,45-54,Man,Medium,Halal
U03559,casual,gut-health,25-34,Non-binary,Medium,Vegan
U03560,,protein,35-44,Woman,Low,None
U03561,,protein,35-44,Woman,Medium,Vegetarian
U03562,fitness,clean-label,45-54,Man,Medium,Vegetarian
U03563,budget,low-sugar,55+,Woman,Medium,None
U03564,fitness,gut-health,45-54,Woman,Low,Kosher
U03565,premium,clean-label,25-34,Man,Medium,None
U03566,premium,gut-health,25-34,Man,Medium,Kosher
U03567,budget,gut-health,35-44,Man,Low,None
U03568,premium,plant-based,45-54,Non-binary,Medium,None
U03569,casual,clean-label,18-24,Man,Low,None
U03570,fitness,clean-label,35-44,Man,Low,Vegan
U03571,budget,clean-label,35-44,Man,Medium,Vegan
U03572,fitness,plant-based,18-24,Woman,Medium,None
U03573,budget,protein,18-24,Woman,Medium,Halal
U03574,casual,protein,25-34,Man,Medium,Vegan
U03575,casual,clean-label,18-24,Man,Low,None
U03576,fitness,clean-label,45-54,Man,Medium,None
U03577,fitness,low-sugar,35-44,Non-binary,Low,Vegan
U03578,premium,low-sugar,18-24,Man,Medium,None
U03579,fitness,protein,25-34,Woman,Low,Vegan
U03580,premium,protein,45-54,Prefer not to say,High,Pescatarian
U03581,premium,protein,55+,Woman,Low,None
U03582,casual,plant-based,55+,Man,Medium,Vegetarian
U03583,casual,gut-health,25-34,Woman,Medium,None
U03584,premium,plant-based,25-34,Man,Medium,None
U03585,budget,plant-based,25-34,Man,Medium,None
U03586,,gut-health,35-44,Man,Low,None
U03587,fitness,low-sugar,25-34,Woman,Medium,None
U03588,premium,plant-based,25-34,Non-binary,High,Vegan
U03589,premium,low-sugar,35-44,Woman,High,None
U03590,premium,protein,25-34,Woman,High,Vegan
U03591,casual,protein,25-34,Woman,Low,Vegetarian
U03592,budget,clean-label,25-34,Woman,Medium,None
U03593,fitness,protein,18-24,Woman,High,None
