order_id,state,city_tier,occasion
ORD027365,Washington,Tier 2,late-night
ORD027366,Texas,Tier 2,gym
ORD027367,Calfornia,Tier 2,late-night
ORD027368,Calfornia,Tier 1,late-night
ORD027369,Illinois,Tier 3,festive
ORD027370,Florida,Tier 1,late-night
ORD027371,California,Tier 1,marathon-prep
ORD027372,New York,Tier 1,marathon-prep
ORD027373,Texas,Tier 1,on-the-go
ORD027374,Washington,Tier 1,late-night
ORD027375,Washington,Tier 1,on-the-go
ORD027376,Washington,Tier 2,religious-fasting
ORD027377,California,Tier 2,daily snack
ORD027378,Texas,Tier 3,gym
ORD027379,Calfornia,Tier 2,religious-fasting
ORD027380,California,Unknown,gym
ORD027381,Texas,Tier 1,late-night
ORD027382,Calfornia,Tier 1,late-night
ORD027383,NY,Tier 2,daily snack
ORD027384,California,Tier 1,religious-fasting
ORD027386,California,Unknown,religious-fasting
ORD027387,Colorado,Tier 1,late-night
ORD027388,California,Tier 2,gym
ORD027389,NY,Tier 2,on-the-go
ORD027390,Georgia,Tier 3,on-the-go
ORD027392,Florida,Tier 3,on-the-go
ORD027393,Texas,Tier 1,late-night
ORD027394,Illinois,Tier 2,marathon-prep
ORD027395,California,Tier 1,late-night
ORD027396,Florida,Tier 2,festive
ORD027397,Georgia,Tier 1,festive
ORD027398,Calfornia,Tier 1,festive
ORD027399,New York,Tier 2,on-the-go
ORD027400,Colorado,Tier 2,gym
ORD027401,Calfornia,Tier 1,festive
ORD027402,Washington,Tier 3,road-trip
ORD027403,Calfornia,Tier 3,marathon-prep
ORD027404,Florida,Tier 1,on-the-go
ORD027405,California,Tier 3,festive
ORD027406,Illinois,Tier 1,daily snack
ORD027407,Washington,Tier 2,religious-fasting
ORD027408,Georgia,Tier 1,religious-fasting
ORD027409,Colorado,Unknown,road-trip
ORD027410,Georgia,Tier 2,on-the-go
ORD027411,Illinois,Tier 3,late-night
ORD027412,California,Tier 2,gym
ORD027413,Calfornia,Tier 2,festive
ORD027414,Georgia,Tier 1,late-night
ORD027416,Washington,Tier 1,late-night
ORD027417,Illinois,Tier 2,road-trip
ORD027418,NY,Tier 2,on-the-go
ORD027419,Texas,Tier 1,road-trip
ORD027420,California,Tier 2,road-trip
ORD027421,Georgia,Tier 3,road-trip
ORD027422,NY,Tier 2,festive
ORD027423,Texas,Tier 2,late-night
ORD027424,Calfornia,Tier 3,road-trip
ORD027425,Florida,Tier 2,festive
ORD027426,Colorado,Tier 1,road-trip
ORD027427,NY,Tier 3,road-trip
ORD027428,New York,Unknown,festive
ORD027429,Florida,Tier 1,religious-fasting
ORD027430,NY,Tier 3,festive
ORD027431,Florida,Tier 3,road-trip
ORD027432,Colorado,Unknown,marathon-prep
ORD027433,Colorado,Tier 3,religious-fasting
ORD027434,Texas,Unknown,daily snack
ORD027435,Calfornia,Tier 1,religious-fasting
ORD027437,Florida,Tier 2,marathon-prep
ORD027438,Washington,Tier 1,late-night
ORD027439,California,Tier 1,late-night
ORD027440,Georgia,Tier 2,festive
ORD027441,NY,Tier 1,festive
ORD027442,Texas,Tier 2,festive
ORD027443,California,Tier 1,late-night
ORD027444,Illinois,Tier 2,gym
ORD027445,Illinois,Tier 2,marathon-prep
ORD027447,Calfornia,Tier 3,on-the-go
ORD027448,Florida,Tier 1,late-night
ORD027449,New York,Tier 1,road-trip
ORD027450,New York,Tier 1,late-night
ORD027451,Texas,Unknown,on-the-go
ORD027452,Florida,Tier 1,late-night
ORD027453,New York,Tier 2,festive
ORD027454,NY,Tier 1,gym
ORD027455,Illinois,Tier 3,festive
ORD027456,Washington,Tier 3,road-trip
ORD027457,Florida,Tier 3,gym
ORD027458,Illinois,Tier 2,on-the-go
ORD027459,Florida,Tier 1,late-night
ORD027460,New York,Tier 2,road-trip
ORD027461,Colorado,Tier 1,late-night
ORD027462,Illinois,Tier 2,festive
ORD027463,Calfornia,Tier 2,on-the-go
ORD027464,California,Unknown,late-night
ORD027465,Washington,Tier 1,religious-fasting
ORD027466,NY,Tier 1,festive
ORD027467,Illinois,Tier 3,religious-fasting
ORD027468,New York,Unknown,daily snack
ORD027469,NY,Unknown,marathon-prep
ORD027470,NY,Tier 3,religious-fasting
ORD027472,Calfornia,Tier 3,festive
ORD027473,Florida,Tier 3,daily snack
ORD027474,Washington,Tier 3,religious-fasting
ORD027475,California,Tier 1,marathon-prep
ORD027476,California,Tier 2,religious-fasting
ORD027477,California,Tier 2,road-trip
ORD027478,NY,Tier 1,marathon-prep
ORD027479,NY,Tier 1,late-night
ORD027480,California,Tier 1,late-night
ORD027481,Florida,Tier 2,late-night
ORD027482,Colorado,Unknown,religious-fasting
ORD027483,Texas,Tier 1,religious-fasting
ORD027484,Texas,Tier 1,festive
ORD027485,Calfornia,Tier 1,religious-fasting
ORD027486,Florida,Tier 3,on-the-go
ORD027487,New York,Tier 2,daily snack
ORD027488,California,Tier 2,late-night
ORD027489,Illinois,Tier 2,on-the-go
ORD027490,New York,Unknown,marathon-prep
ORD027491,Florida,Tier 1,marathon-prep
ORD027492,Calfornia,Tier 1,late-night
ORD027493,Florida,Tier 1,late-night
ORD027494,California,Unknown,festive
ORD027495,Calfornia,Tier 1,festive
ORD027496,California,Tier 1,late-night
ORD027497,Calfornia,Tier 3,festive
ORD027498,NY,Tier 3,religious-fasting
ORD027499,NY,Tier 2,road-trip
ORD027500,Colorado,Tier 1,late-night
ORD027501,Washington,Tier 2,daily snack
ORD027502,Washington,Tier 2,late-night
ORD027503,Illinois,Tier 2,gym
ORD027504,Florida,Tier 1,festive
ORD027505,California,Unknown,festive
ORD027506,NY,Tier 2,on-the-go
ORD027507,Florida,Tier 2,festive
ORD027508,California,Unknown,late-night
ORD027509,Illinois,Unknown,religious-fasting
ORD027510,Texas,Tier 2,gym
ORD027511,Washington,Tier 2,festive
ORD027512,Washington,Tier 2,religious-fasting
ORD027513,Colorado,Unknown,religious-fasting
ORD027514,Washington,Tier 3,late-night
ORD027515,California,Tier 1,late-night
ORD027516,Illinois,Tier 3,road-trip
ORD027517,Calfornia,Tier 2,daily snack
ORD027518,Illinois,Tier 1,religious-fasting
ORD027519,Illinois,Tier 2,marathon-prep
ORD027520,Texas,Tier 2,gym
ORD027521,California,Tier 3,gym
ORD027522,NY,Tier 1,festive
ORD027523,New York,Unknown,festive
ORD027524,California,Unknown,daily snack
ORD027525,Washington,Tier 1,late-night
ORD027526,Illinois,Tier 2,festive
ORD027527,New York,Tier 3,late-night
ORD027528,Illinois,Tier 1,marathon-prep
ORD027529,NY,Tier 3,daily snack
ORD027530,California,Tier 3,religious-fasting
ORD027531,California,Tier 2,late-night
ORD027532,Calfornia,Tier 1,festive
ORD027533,Texas,Tier 2,on-the-go
ORD027534,NY,Unknown,religious-fasting
ORD027535,Calfornia,Tier 1,road-trip
ORD027536,Illinois,Tier 1,late-night
ORD027537,NY,Tier 1,late-night
ORD027538,Texas,Tier 2,marathon-prep
ORD027539,Washington,Tier 1,on-the-go
ORD027540,Washington,Unknown,festive
ORD027541,Colorado,Tier 3,marathon-prep
ORD027542,Texas,Tier 2,road-trip
ORD027543,Washington,Tier 2,road-trip
ORD027544,NY,Tier 1,late-night
ORD027545,Florida,Tier 3,late-night
ORD027546,Calfornia,Tier 1,marathon-prep
ORD027548,NY,Tier 3,festive
ORD027549,Calfornia,Tier 2,daily snack
ORD027550,Colorado,Tier 1,daily snack
ORD027551,California,Tier 3,on-the-go
ORD027552,Georgia,Tier 1,late-night
ORD027553,Calfornia,Tier 3,religious-fasting
ORD027554,California,Tier 1,gym
ORD027555,Washington,Tier 1,on-the-go
ORD027556,Colorado,Tier 2,on-the-go
ORD027557,Florida,Tier 1,marathon-prep
ORD027558,Texas,Tier 2,late-night
ORD027559,Illinois,Tier 2,religious-fasting
ORD027560,Florida,Tier 1,late-night
ORD027561,Calfornia,Tier 3,marathon-prep
ORD027562,NY,Tier 3,daily snack
ORD027563,Washington,Tier 3,road-trip
ORD027564,Illinois,Tier 2,religious-fasting
ORD027565,Washington,Tier 2,religious-fasting
ORD027566,New York,Tier 3,road-trip
ORD027568,Texas,Tier 2,daily snack
ORD027569,California,Unknown,gym
ORD027570,Illinois,Tier 1,religious-fasting
ORD027571,NY,Tier 2,late-night
ORD027572,Colorado,Tier 1,religious-fasting
ORD027574,Texas,Tier 3,late-night
ORD027575,NY,Tier 1,religious-fasting
ORD027576,Calfornia,Tier 2,festive
ORD027577,Texas,Tier 2,road-trip
ORD027578,Georgia,Tier 2,daily snack
ORD027579,Georgia,Tier 3,late-night
ORD027580,Colorado,Tier 1,gym
ORD027581,Florida,Tier 1,religious-fasting
ORD027582,California,Tier 2,on-the-go
ORD027583,Colorado,Tier 2,daily snack
ORD027584,New York,Tier 3,gym
ORD027585,Florida,Tier 2,daily snack
ORD027586,Illinois,Unknown,on-the-go
ORD027587,Washington,Unknown,daily snack
ORD027588,California,Tier 1,late-night
ORD027589,Texas,Tier 2,road-trip
ORD027590,Texas,Tier 1,road-trip
ORD027591,Washington,Tier 1,festive
ORD027592,New York,Tier 2,road-trip
ORD027593,Colorado,Tier 1,religious-fasting
ORD027594,Texas,Tier 2,gym
ORD027595,Colorado,Unknown,gym
ORD027596,Texas,Tier 2,festive
ORD027597,Texas,Tier 2,marathon-prep
ORD027598,NY,Tier 1,late-night
ORD027599,Georgia,Tier 2,on-the-go
ORD027600,California,Unknown,late-night
ORD027601,California,Tier 2,late-night
ORD027602,Georgia,Unknown,gym
ORD027603,California,Tier 1,late-night
ORD027604,Illinois,Tier 2,road-trip
ORD027605,Colorado,Tier 3,on-the-go
ORD027606,Illinois,Unknown,road-trip
ORD027607,Georgia,Tier 1,late-night
ORD027608,Texas,Tier 2,marathon-prep
ORD027609,Washington,Unknown,religious-fasting
ORD027610,Calfornia,Tier 1,gym
ORD027611,NY,Tier 3,marathon-prep
ORD027612,NY,Unknown,road-trip
ORD027613,Colorado,Tier 3,marathon-prep
ORD027614,Illinois,Tier 2,on-the-go
ORD027615,Illinois,Tier 2,gym
ORD027617,New York,Tier 1,festive
ORD027618,Illinois,Tier 3,marathon-prep
ORD027619,Calfornia,Tier 2,daily snack
ORD027620,Georgia,Unknown,gym
ORD027621,Texas,Tier 2,marathon-prep
ORD027622,Georgia,Tier 2,late-night
ORD027623,Colorado,Tier 3,on-the-go
ORD027624,Colorado,Tier 2,on-the-go
ORD027625,New York,Tier 2,festive
ORD027626,Illinois,Tier 3,daily snack
ORD027627,California,Tier 3,marathon-prep
ORD027629,Colorado,Tier 3,road-trip
ORD027630,Washington,Tier 1,marathon-prep
ORD027631,Calfornia,Tier 2,gym
ORD027632,Georgia,Tier 2,late-night
ORD027633,Texas,Tier 3,festive
ORD027634,Texas,Tier 2,road-trip
ORD027635,Florida,Tier 1,daily snack
ORD027636,California,Tier 2,festive
ORD027637,Georgia,Tier 2,festive
ORD027638,Florida,Unknown,religious-fasting
ORD027639,NY,Tier 1,daily snack
ORD027640,Calfornia,Tier 3,festive
ORD027641,NY,Tier 3,religious-fasting
ORD027642,Washington,Tier 3,festive
ORD027643,Texas,Tier 3,gym
ORD027644,Washington,Tier 3,festive
ORD027645,New York,Unknown,late-night
ORD027646,Texas,Tier 1,late-night
ORD027648,Colorado,Tier 2,late-night
ORD027649,Georgia,Tier 1,marathon-prep
ORD027650,New York,Tier 3,religious-fasting
ORD027651,California,Tier 2,road-trip
ORD027652,California,Tier 2,late-night
ORD027653,Illinois,Tier 3,marathon-prep
ORD027654,NY,Tier 2,religious-fasting
ORD027655,New York,Tier 1,late-night
ORD027656,Texas,Tier 3,road-trip
ORD027657,Illinois,Tier 2,religious-fasting
ORD027658,Calfornia,Tier 1,late-night
ORD027659,Illinois,Tier 1,festive
ORD027660,NY,Tier 2,on-the-go
ORD027661,Illinois,Tier 3,marathon-prep
ORD027662,Florida,Unknown,road-trip
ORD027663,New York,Tier 2,gym
ORD027664,Illinois,Tier 3,daily snack
ORD027665,New York,Tier 1,late-night
ORD027666,Calfornia,Tier 1,on-the-go
ORD027667,Calfornia,Tier 3,gym
ORD027668,Washington,Tier 1,late-night
ORD027669,Texas,Tier 1,late-night
ORD027670,Texas,Tier 2,on-the-go
ORD027671,Colorado,Tier 1,religious-fasting
ORD027672,Calfornia,Tier 1,on-the-go
ORD027673,Illinois,Tier 2,late-night
ORD027674,Florida,Tier 2,marathon-prep
ORD027675,Georgia,Unknown,festive
ORD027676,NY,Tier 1,on-the-go
ORD027677,Washington,Tier 2,marathon-prep
ORD027678,Washington,Tier 1,late-night
ORD027679,Calfornia,Tier 1,late-night
ORD027680,Texas,Tier 2,on-the-go
ORD027681,Calfornia,Tier 1,gym
ORD027682,Texas,Tier 1,religious-fasting
ORD027683,Florida,Tier 1,late-night
ORD027684,Florida,Tier 2,marathon-prep
ORD027685,Illinois,Tier 1,religious-fasting
ORD027686,Georgia,Tier 1,daily snack
ORD027687,Calfornia,Tier 2,festive
ORD027688,Colorado,Tier 1,daily snack
ORD027690,Georgia,Unknown,religious-fasting
ORD027691,Florida,Tier 2,festive
ORD027692,NY,Tier 1,marathon-prep
ORD027693,Texas,Tier 1,late-night
ORD027694,Texas,Tier 1,late-night
ORD027695,Colorado,Tier 1,religious-fasting
ORD027696,Texas,Tier 2,religious-fasting
ORD027697,Texas,Unknown,religious-fasting
ORD027698,Washington,Tier 1,late-night
ORD027699,Illinois,Unknown,late-night
ORD027700,Colorado,Tier 1,late-night
ORD027701,NY,Tier 2,marathon-prep
ORD027702,New York,Tier 1,late-night
ORD027703,Washington,Tier 1,daily snack
ORD027704,Georgia,Tier 2,on-the-go
ORD027705,Florida,Tier 1,religious-fasting
ORD027706,Washington,Unknown,festive
ORD027707,Colorado,Unknown,late-night
ORD027708,New York,Tier 2,gym
ORD027709,New York,Tier 1,daily snack
ORD027710,Calfornia,Unknown,gym
ORD027711,Texas,Tier 1,late-night
ORD027712,NY,Tier 1,late-night
ORD027713,NY,Tier 3,late-night
ORD027714,Colorado,Tier 1,late-night
ORD027715,NY,Unknown,on-the-go
ORD027716,Colorado,Tier 1,road-trip
ORD027717,New York,Tier 1,late-night
ORD027718,Florida,Tier 1,festive
ORD027719,Florida,Unknown,on-the-go
ORD027720,Colorado,Tier 2,late-night
ORD027721,Colorado,Tier 3,religious-fasting
ORD027722,Washington,Tier 1,late-night
ORD027723,Illinois,Tier 1,road-trip
ORD027724,Washington,Tier 2,on-the-go
ORD027725,Calfornia,Tier 1,on-the-go
ORD027726,Texas,Tier 3,marathon-prep
ORD027727,NY,Tier 1,road-trip
ORD027728,Illinois,Tier 1,on-the-go
ORD027729,NY,Tier 1,late-night
ORD027730,Florida,Tier 1,on-the-go
ORD027731,Washington,Tier 3,gym
ORD027732,Texas,Tier 2,road-trip
ORD027733,Illinois,Tier 1,gym
ORD027734,Calfornia,Tier 2,religious-fasting
ORD027735,Washington,Tier 1,religious-fasting
ORD027736,New York,Unknown,road-trip
ORD027737,Florida,Tier 2,daily snack
ORD027738,Illinois,Tier 2,late-night
ORD027739,Calfornia,Tier 1,late-night
ORD027740,Florida,Tier 3,on-the-go
ORD027741,Calfornia,Tier 2,gym
ORD027742,Washington,Tier 1,late-night
ORD027743,Texas,Unknown,marathon-prep
ORD027744,California,Tier 1,marathon-prep
ORD027745,Georgia,Tier 3,late-night
ORD027746,Calfornia,Tier 2,religious-fasting
ORD027747,Illinois,Tier 1,late-night
ORD027748,Illinois,Tier 2,marathon-prep
ORD027749,California,Tier 2,gym
ORD027750,New York,Tier 1,on-the-go
ORD027751,Georgia,Tier 3,religious-fasting
ORD027752,NY,Unknown,road-trip
ORD027753,New York,Unknown,daily snack
ORD027754,Colorado,Tier 2,marathon-prep
ORD027755,Texas,Tier 1,late-night
ORD027756,Colorado,Tier 1,late-night
ORD027757,Georgia,Unknown,gym
ORD027758,Illinois,Tier 3,festive
ORD027759,Florida,Tier 1,late-night
ORD027760,Colorado,Tier 2,marathon-prep
ORD027761,Texas,Tier 2,road-trip
ORD027762,California,Tier 3,religious-fasting
ORD027763,California,Tier 1,late-night
ORD027764,Texas,Tier 2,daily snack
ORD027765,Calfornia,Tier 2,festive
ORD027766,Illinois,Tier 2,marathon-prep
ORD027767,Illinois,Tier 1,late-night
ORD027768,Washington,Tier 2,festive
ORD027769,Calfornia,Tier 3,marathon-prep
ORD027770,Washington,Tier 1,late-night
ORD027771,Florida,Tier 2,marathon-prep
ORD027772,Texas,Tier 3,marathon-prep
ORD027773,Georgia,Tier 3,marathon-prep
ORD027774,Texas,Tier 3,road-trip
ORD027775,Georgia,Unknown,late-night
ORD027776,Washington,Tier 3,gym
ORD027777,Calfornia,Unknown,marathon-prep
ORD027778,Washington,Tier 3,gym
ORD027779,NY,Tier 2,road-trip
ORD027780,Illinois,Tier 3,on-the-go
ORD027781,Calfornia,Unknown,marathon-prep
ORD027782,Texas,Tier 2,marathon-prep
ORD027783,Washington,Tier 1,road-trip
ORD027784,Georgia,Tier 2,on-the-go
ORD027785,California,Unknown,marathon-prep
ORD027786,Georgia,Tier 2,religious-fasting
ORD027787,Calfornia,Tier 2,late-night
ORD027788,Colorado,Tier 1,late-night
ORD027789,Colorado,Tier 2,marathon-prep
ORD027790,Texas,Tier 1,late-night
ORD027791,Florida,Tier 1,late-night
ORD027792,Colorado,Tier 1,late-night
ORD027793,Florida,Tier 3,on-the-go
ORD027794,California,Tier 3,road-trip
ORD027795,Washington,Tier 1,religious-fasting
ORD027796,Georgia,Tier 1,daily snack
ORD027797,California,Tier 1,road-trip
ORD027798,Colorado,Tier 2,gym
ORD027800,Georgia,Tier 1,late-night
ORD027801,Texas,Tier 1,late-night
ORD027803,Florida,Tier 1,late-night
ORD027805,Texas,Tier 1,on-the-go
ORD027806,Calfornia,Unknown,festive
ORD027807,California,Unknown,daily snack
ORD027808,California,Tier 3,religious-fasting
ORD027809,Calfornia,Unknown,festive
ORD027810,New York,Tier 2,religious-fasting
ORD027812,Georgia,Tier 1,late-night
ORD027813,Georgia,Tier 1,festive
ORD027814,New York,Tier 1,on-the-go
ORD027815,California,Tier 2,religious-fasting
ORD027816,Calfornia,Tier 3,gym
ORD027817,California,Tier 2,religious-fasting
ORD027818,Washington,Tier 1,road-trip
ORD027819,New York,Tier 2,road-trip
ORD027820,Illinois,Tier 2,daily snack
ORD027821,Illinois,Tier 2,gym
ORD027822,California,Tier 3,late-night
ORD027823,Washington,Tier 1,late-night
ORD027824,Washington,Tier 1,late-night
ORD027825,Calfornia,Tier 2,daily snack
ORD027826,NY,Unknown,religious-fasting
ORD027827,NY,Tier 1,religious-fasting
ORD027828,Illinois,Tier 2,festive
ORD027829,Florida,Tier 1,daily snack
ORD027830,Georgia,Tier 2,daily snack
ORD027831,Colorado,Tier 1,festive
ORD027832,Calfornia,Tier 1,late-night
ORD027833,Georgia,Tier 2,daily snack
ORD027834,NY,Tier 3,daily snack
ORD027835,Texas,Tier 2,late-night
ORD027836,New York,Tier 1,gym
ORD027837,Washington,Tier 3,late-night
ORD027839,Florida,Tier 2,religious-fasting
ORD027840,Washington,Unknown,marathon-prep
ORD027841,Illinois,Tier 2,religious-fasting
ORD027842,Washington,Tier 1,religious-fasting
ORD027843,New York,Unknown,religious-fasting
ORD027844,NY,Tier 1,religious-fasting
ORD027845,Washington,Tier 1,road-trip
ORD027846,Texas,Tier 1,gym
ORD027847,Illinois,Tier 1,road-trip
ORD027848,Georgia,Tier 1,late-night
ORD027849,Georgia,Tier 2,late-night
ORD027850,California,Tier 1,religious-fasting
ORD027851,New York,Tier 1,late-night
ORD027853,Colorado,Tier 2,religious-fasting
ORD027854,Illinois,Tier 2,gym
ORD027855,Florida,Tier 2,on-the-go
ORD027856,Texas,Tier 3,daily snack
ORD027857,Colorado,Tier 2,on-the-go
ORD027858,Colorado,Tier 3,festive
ORD027859,Georgia,Tier 2,daily snack
ORD027860,Texas,Tier 2,festive
ORD027861,Colorado,Unknown,religious-fasting
ORD027862,NY,Tier 1,late-night
ORD027863,Texas,Tier 2,gym
ORD027864,Texas,Tier 2,road-trip
ORD027865,New York,Tier 1,on-the-go
ORD027866,Colorado,Unknown,road-trip
ORD027867,Texas,Tier 3,late-night
ORD027868,NY,Tier 1,late-night
ORD027869,Florida,Tier 1,religious-fasting
ORD027870,Illinois,Tier 2,marathon-prep
ORD027872,California,Tier 1,late-night
ORD027874,New York,Tier 1,road-trip
ORD027875,Calfornia,Tier 3,religious-fasting
ORD027876,New York,Tier 1,road-trip
ORD027877,Georgia,Unknown,daily snack
ORD027878,Texas,Unknown,daily snack
ORD027879,Colorado,Tier 1,on-the-go
ORD027880,Illinois,Tier 3,gym
ORD027881,Calfornia,Tier 1,late-night
ORD027882,California,Tier 1,late-night
ORD027883,Georgia,Tier 2,road-trip
ORD027884,Texas,Tier 3,daily snack
ORD027885,Colorado,Tier 3,road-trip
ORD027886,Illinois,Tier 1,religious-fasting
ORD027887,Georgia,Tier 1,gym
ORD027888,California,Tier 1,late-night
ORD027889,New York,Tier 1,marathon-prep
ORD027890,NY,Tier 2,on-the-go
ORD027891,Colorado,Tier 2,road-trip
ORD027892,NY,Tier 2,festive
ORD027893,Washington,Tier 3,late-night
ORD027894,Texas,Tier 2,road-trip
ORD027895,Colorado,Tier 2,religious-fasting
ORD027896,Illinois,Tier 1,daily snack
ORD027898,Washington,Tier 3,on-the-go
ORD027899,California,Tier 3,on-the-go
ORD027900,Colorado,Tier 2,gym
ORD027901,Texas,Tier 1,on-the-go
ORD027902,New York,Tier 2,daily snack
ORD027903,Washington,Tier 1,festive
ORD027904,Colorado,Tier 3,marathon-prep
ORD027905,NY,Tier 1,festive
ORD027906,Illinois,Tier 1,road-trip
ORD027907,Calfornia,Tier 2,marathon-prep
ORD027908,Colorado,Tier 2,on-the-go
ORD027909,Colorado,Tier 3,religious-fasting
ORD027910,Texas,Tier 1,late-night
ORD027911,New York,Tier 1,late-night
ORD027912,California,Tier 2,religious-fasting
ORD027913,California,Tier 1,late-night
ORD027914,Texas,Tier 2,religious-fasting
ORD027915,Colorado,Tier 1,late-night
ORD027916,Calfornia,Tier 1,late-night
ORD027917,Calfornia,Tier 2,gym
ORD027918,New York,Tier 1,daily snack
ORD027919,Washington,Tier 3,marathon-prep
ORD027920,Texas,Tier 1,marathon-prep
ORD027921,Washington,Tier 1,festive
ORD027922,Colorado,Tier 1,religious-fasting
ORD027923,Texas,Tier 2,religious-fasting
ORD027924,California,Tier 1,late-night
ORD027925,Washington,Tier 2,road-trip
ORD027926,New York,Tier 1,late-night
ORD027927,Washington,Tier 2,late-night
ORD027928,New York,Tier 3,religious-fasting
ORD027930,Washington,Tier 3,religious-fasting
ORD027931,Illinois,Tier 2,festive
ORD027932,Calfornia,Tier 1,late-night
ORD027933,Georgia,Tier 2,religious-fasting
ORD027934,NY,Tier 2,marathon-prep
ORD027935,Calfornia,Tier 1,daily snack
ORD027936,Illinois,Tier 1,late-night
ORD027937,New York,Tier 2,on-the-go
ORD027938,Washington,Tier 1,on-the-go
ORD027939,NY,Tier 1,late-night
ORD027940,Georgia,Tier 3,late-night
ORD027941,Washington,Tier 2,gym
ORD027943,Washington,Tier 3,festive
